,U-nodes,length
0,1,1.6616141239309459
1,1,2.873283210861439
2,0,3.3563609122026943
3,0,0.8980603707040778
4,1,0.704434430986911
5,0,2.1980336254387747
6,0,1.6397517734076457
7,0,4.287019018968933
8,0,3.3743742837224535
9,0,1.0999741125704505
10,0,1.281269757762262
11,0,0.5054218804721187
12,0,4.9741604560530135
13,0,0.6543955602112644
14,0,0.7126016139463613
15,0,2.6838433761158353
16,0,0.5232915881953901
17,0,0.7647666066732638
18,0,0.1251298342236423
19,0,0.2118544506183879
20,0,0.30977464679626415
21,0,2.6420613901113064
22,0,0.37284429197895513
23,1,1.345138147072874
24,0,0.5086433820696015
25,0,0.6111050114548693
26,0,0.4697815261753996
27,0,0.99713124134082
28,0,0.632007031487427
29,0,2.1469076787949133
30,1,0.545608233554084
31,1,1.403997961444937
32,1,1.747511711220369
33,0,2.451984426563101
34,0,1.207171164033097
35,0,1.3679323931258474
36,0,0.36749702803936196
37,1,2.1176580355994257
38,0,0.4718438792505006
39,1,3.4521067350521
40,0,1.736887303469752
41,1,1.134201324161768
42,0,1.9629638844368944
43,0,1.6188568179791494
44,0,1.0242289201482024
45,0,0.6267787402207973
46,0,0.49341369068634866
47,1,1.9292013776951886
48,0,0.47965846022436387
49,0,1.2510331758873472
50,0,1.8754835820610927
51,0,0.636369331725403
52,0,0.5183059412886218
53,0,0.16038819349525227
54,0,0.3304899289273199
55,0,1.271745681681003
56,0,0.6144617280277482
57,0,1.002301772857523
58,0,1.2247871565519435
59,1,0.932424907108092
60,0,0.5762818021739011
61,0,0.3807170793775362
62,0,0.3317255627077174
63,0,0.256527779802345
64,0,0.17959825592959738
65,0,0.363022146248905
66,0,0.392129405363945
67,0,0.14194139088406485
68,0,0.39324797582060866
69,1,1.5552777179649162
70,1,1.5389501313435436
71,0,1.1280515084628535
72,0,0.24374299361091578
73,0,0.37391057669289274
74,0,0.2798972791153368
75,1,4.097525539319436
76,1,0.5025383021504016
77,1,0.5457662618213122
78,1,0.6679348267155587
79,0,0.4021792444341057
80,0,1.0178264045972314
81,0,1.0524584812456752
82,0,0.22323771617594973
83,1,1.096493536905867
84,0,0.30969004493657293
85,0,1.0205849507230162
86,0,0.615209264205254
87,1,0.650512359819146
88,1,1.1283232677085486
89,1,0.21315056264446178
90,1,0.21835135962644853
91,1,0.16625462396664514
92,1,0.8026238663142663
93,0,0.7014030925475356
94,0,1.0658638588398262
95,1,1.659685002049451
96,0,0.594311798693855
97,1,14.33774622951259
98,1,4.068163594124858
99,1,5.043462480131495
100,0,1.2725894367388284
101,0,0.5379711340463651
102,0,0.31372199612660634
103,0,0.8209068238638936
104,0,0.311198065416271
105,1,1.4568682261659922
106,1,1.4720881802239802
107,1,0.9146765350437017
108,1,2.527307267078664
109,0,0.3508771773695769
110,0,1.665824378353614
111,1,1.3291322419390654
112,1,2.0797362826349106
113,0,0.8099322669274492
114,1,2.359682070444696
115,1,1.6681767186589762
116,0,2.1563664698821476
117,0,0.6630497550842769
118,1,4.485008609227335
119,1,2.886526359804537
120,1,0.23936742300299432
121,1,0.9015829045039458
122,1,1.1837784843286914
123,1,4.1188104312482485
124,1,0.8260489478448401
125,0,0.1464839360468482
126,0,0.09321170801575224
127,0,0.07866118411237895
128,0,0.8733728392510105
129,1,3.4874770454058805
130,0,0.2628406485795961
131,0,0.8495090281187477
132,0,0.22252225827535133
133,0,0.5741906693121758
134,0,0.2982668378951905
135,1,1.5793257339605655
136,1,0.9507101411982692
137,0,1.0295986967364357
138,1,0.8768115878859329
139,0,0.3042448462661636
140,0,0.3448244910571027
141,0,0.5314413034393894
142,1,0.2655069531531072
143,1,3.5697746942547828
144,0,0.7178899848323318
145,0,0.3269430336778398
146,0,0.47442377551039916
147,0,0.46822310929195804
148,1,0.6847118769043306
149,1,0.7814976540079607
150,1,0.6304169614349054
151,0,1.8565302273658708
152,1,0.6320174781929286
153,0,2.031180925566837
154,0,1.194319231935786
155,0,1.8983837492347786
156,1,3.062015329115375
157,0,5.356369702458192
158,0,0.39421160872314154
159,0,1.035756726161705
160,0,1.4878217393956636
161,0,0.3212542554929515
162,1,5.331896551960266
163,1,2.6237330903563008
164,1,0.472605239345963
165,1,0.9486125060496302
166,0,1.4643894746100825
167,1,2.3378104638716746
168,1,1.0267937214764309
169,0,0.14816842247093234
170,0,0.4400561287096289
171,0,0.4524360338384162
172,1,2.290446110341801
173,0,2.3963482246746675
174,0,0.3542878241801374
175,1,0.5372080984493718
176,0,0.1197420828467351
177,0,0.4332200160168193
178,0,0.5238585013591212
179,0,0.384390141061358
180,0,1.3061964677766333
181,0,1.2260951896859709
182,0,0.4382521819344031
183,1,1.531331906534155
184,0,0.6308020303530282
185,0,0.8070587256424523
186,0,0.335473375634586
187,1,1.4944712017849713
188,0,0.09489159714334547
189,1,0.39673950335825225
190,1,1.3922923204364404
191,0,1.8799702890386776
192,1,0.6404920919755975
193,0,0.2994397122711391
194,0,0.22726309774683393
195,0,0.5087673557485131
196,0,0.4819912338444328
197,0,1.3597089693584405
198,0,1.2878761645377634
199,0,0.477980982745253
200,0,1.3498278159141837
201,0,1.0989329953805853
202,1,2.385077213127859
203,0,0.6638582563176145
204,1,1.0487438510336573
205,1,0.7322772646587588
206,0,0.23423509973517964
207,1,0.587283234334026
208,0,1.101354883425673
209,1,0.8128059890298356
210,0,1.9664112824428177
211,0,0.8131709129947047
212,0,0.22182788701027725
213,0,0.6357880403604337
214,0,0.5762511521036909
215,0,0.301369165810049
216,0,2.8328773993035554
217,0,0.1526158554624743
218,0,0.4357353810229693
219,0,2.3752868746351967
220,0,0.8613756694697724
221,0,1.541598704202554
222,0,0.12298295198015319
223,0,0.5665323023975837
224,0,3.167816966522012
225,1,0.5984590519187224
226,0,0.5553015724662426
227,0,0.48727972770653627
228,0,0.5711190850803177
229,1,4.720226225076797
230,0,0.6351957654390314
231,0,0.08480404931058878
232,1,2.522942953307081
233,0,0.33537663729284484
234,0,1.8002780979061128
235,0,3.112460306822376
236,0,2.268684678839699
237,0,1.0794113047551344
238,0,0.7874649324888989
239,0,0.05177524720135483
240,1,1.2989187263379827
241,0,1.61906430304979
242,1,5.1115410935191345
243,1,3.5383303806672184
244,1,1.9930301750377557
245,0,0.25244770386257714
246,0,1.3849096408777823
247,0,2.3257024208672066
248,1,6.43368475205151
249,0,5.540568537362123
250,0,1.4410645757506015
251,0,0.6285417229185517
252,0,3.427950164733665
253,0,0.4368037161324464
254,0,0.49110158907093415
255,0,0.5291624084429675
256,0,1.0342997868964567
257,0,0.4248789762364181
258,0,0.6547673925763422
259,0,0.7829438223064576
260,0,0.2710478089437054
261,0,0.35260455423595993
262,0,1.2114177497515461
263,0,0.8408915745150443
264,1,0.24503928038123082
265,1,1.9914325012355405
266,1,3.6880904626144875
267,0,0.69203942324356
268,0,0.3990686420161472
269,0,0.6154974202355503
270,0,0.3473698697673636
271,0,0.394654615597067
272,1,7.48945168543651
273,1,6.1952311687981645
274,1,0.7418355542615372
275,0,0.19663342788553229
276,1,0.5955513477270421
277,0,0.24270572088655612
278,1,0.3940370516650138
279,1,0.7152912591729627
280,0,0.3650602653998177
281,1,0.6439127545982359
282,0,0.4911937962073422
283,1,0.8298186415196788
284,0,0.5727045532077769
285,1,0.8981273150233096
286,0,0.4207606657968167
287,1,0.5355026437999204
288,0,0.9627750643310445
289,0,0.7002419556894187
290,0,2.048298550718494
291,0,0.36056311917165423
292,0,0.7825745714720271
293,0,0.9218799782751197
294,0,0.23753346941283185
295,0,0.8792090676644225
296,1,1.4955690385996163
297,1,0.26251442651846063
298,1,0.6554852922856435
299,1,0.5611864682377486
300,0,0.26856577027144096
301,0,0.12969891328756067
302,0,1.1853313843259607
303,0,0.23218438101091882
304,1,0.9357510652657081
305,0,1.0480164899834163
306,0,0.5474507551451777
307,1,0.5114136451816745
308,0,2.8229023823327792
309,0,1.2134537058867896
310,0,0.7057719522687436
311,0,0.19293005072509173
312,0,1.663696437424318
313,0,1.491473204951943
314,0,1.4349715369528508
315,0,0.5648982420638082
316,0,1.1963056055726846
317,0,0.9582984643140439
318,0,0.5362659242143937
319,0,0.6332697884937849
320,0,0.24045895015712163
321,1,4.908560427947562
322,0,0.9594320923313894
323,0,0.534730770977835
324,0,0.23157357819772317
325,0,0.42075517882670177
326,0,1.119725208715175
327,0,0.7201196749832077
328,0,0.8949282514911733
329,0,0.5209841456026112
330,0,0.25103821693606343
331,0,2.1761803041187804
332,0,0.18674287687474125
333,0,0.13824413550240838
334,0,0.3150787541295454
335,0,1.2637627340694513
336,0,1.754423546037234
337,0,0.926112219723287
338,0,0.913586931031551
339,0,0.7631440402459002
340,1,1.3319255383046607
341,0,0.4738260728914767
342,1,1.484072577916449
343,0,0.1169623261314226
344,1,0.624760957613146
345,1,0.28583486016759224
346,0,0.566371137640675
347,0,0.31314995739739115
348,1,0.8188922468541624
349,1,0.5620787884985684
350,1,2.0444566624572875
351,1,3.1687811900427936
352,0,2.6196736206197917
353,0,0.21477255815783564
354,1,0.8366686965470085
355,0,0.971554380828968
356,0,0.5188068916472074
357,1,2.448776894670524
358,0,0.7802695545010795
359,0,1.337679417922063
360,0,0.3830570913664262
361,1,2.0423415912996
362,1,6.585685277839334
363,0,1.2094643826279137
364,0,0.7922589655349619
365,0,1.3397510150402219
366,0,0.5800710883761426
367,0,0.5099614581198734
368,0,0.29814302949385607
369,0,0.8499411907736978
370,0,1.2472405480956728
371,0,0.2441335759241665
372,1,0.4627397089285604
373,0,0.4299927159686647
374,1,0.4666681000563332
375,1,0.6598667391761825
376,0,2.7190070852216106
377,0,0.19888575201653816
378,1,2.7285425309505538
379,0,1.2090900166744407
380,1,0.9307475877426983
381,0,0.3686619251993016
382,1,1.3960995216878513
383,0,3.7606000650608435
384,0,0.7820693917173863
385,0,0.1528855994467029
386,0,0.5950732133214786
387,0,0.4981489084311332
388,0,0.3223666870656252
389,0,0.23735309312654107
390,0,0.8960966118652217
391,0,0.4325599761376462
392,0,3.7066924256814078
393,0,0.41656562605584924
394,0,0.3289422954159703
395,1,2.8953244712633093
396,1,1.6177311361267581
397,0,0.13684984017501184
398,1,3.2446193008538744
399,1,2.723509678745209
400,0,0.8173475306426793
401,0,0.5261160392618817
402,1,0.985915634755737
403,1,1.1805249106123954
404,0,0.5252838653268939
405,1,0.35039167335793214
406,1,4.865075500279766
407,1,2.8438465920409066
408,0,0.8576178622933988
409,1,0.9808970906889082
410,1,0.41795305866870497
411,0,0.2642337741884171
412,1,2.5672809257460774
413,1,2.1383798436272103
414,1,0.5595549464285146
415,1,0.5765167473518109
416,0,0.7778870694073986
417,0,0.35181909497855224
418,1,2.607243467195661
419,0,0.21537202191873578
420,0,2.291588891622682
421,0,0.47993109554227403
422,1,1.8648820326441315
423,0,1.8327682784060433
424,1,2.6870793986955386
425,1,1.722322402442648
426,1,2.548379820035494
427,1,1.0548590038591
428,0,0.6529622041309107
429,1,1.1074145154054829
430,0,0.8289357936258321
431,0,1.1455363166276213
432,0,0.7229741461900819
433,1,2.324360061615974
434,0,2.5760506138775865
435,0,0.5822387331137322
436,1,0.8933450921353577
437,1,1.1425240681832611
438,1,0.37751556233347106
439,0,0.2210967666367068
440,0,0.3229602969436098
441,0,0.3263668841212455
442,0,0.32286272115510284
443,0,0.8521552561318362
444,0,0.8269530264066319
445,0,1.0327214538527614
446,0,0.2637290211655401
447,0,0.91397404057849
448,0,0.23308529684160173
449,0,2.3335295050968994
450,1,0.5569072394188096
451,0,0.19745662615518075
452,0,0.5161634227980898
453,1,0.9189880073947698
454,1,0.3668070127013254
455,0,0.800080857688104
456,0,0.18457175443620363
457,0,0.3102685319833465
458,0,0.5168690505736255
459,1,1.2408061848676664
460,0,0.6547158899401759
461,1,1.210321954175665
462,1,0.5243731466900322
463,0,1.395478022974187
464,0,0.9458772364759844
465,0,0.3183209781576441
466,0,1.9936231518069938
467,0,1.4355140494916236
468,0,1.5575848339268537
469,0,3.2734413556729285
470,0,1.9006093315181958
471,0,1.1585942593667016
472,0,1.836646492864438
473,1,14.482555972957318
474,0,1.234971460810031
475,0,0.9746170596453378
476,1,3.3958297849664754
477,0,0.7243106233593675
478,1,2.143094709548493
479,0,2.30963361780867
480,0,0.7571881844305623
481,0,0.3590717349065282
482,0,1.0698086845543542
483,0,0.8896907218017012
484,0,3.580225650637962
485,0,1.6249428311801863
486,0,1.8810030518237262
487,0,0.5508766964665505
488,1,3.9158013523043795
489,0,0.7105261794071105
490,0,1.808163677547204
491,0,1.4308084977264761
492,0,0.8500963573568869
493,0,1.187948738512663
494,0,0.3161458021957712
495,0,4.0312536847339695
496,0,0.5845537788822626
497,0,0.418071174151223
498,1,0.853297461718007
499,1,1.65648282416608
500,1,3.578170875953734
501,0,0.576971624869001
502,0,1.9347963816066545
503,0,0.6332815161652305
504,0,1.367513278251789
505,1,1.1198886069221659
506,0,0.6091592688698455
507,0,1.254370125107017
508,1,0.6472449267074429
509,0,1.313038481355286
510,0,0.21268340810818673
511,0,0.883071444875591
512,0,1.2916278146169191
513,0,2.9857401582180585
514,0,1.3832892632032345
515,0,0.563264682762459
516,0,0.40460679770937885
517,0,0.5630199373191173
518,0,1.1982400464060363
519,1,0.7248368500747865
520,0,0.7446991129085272
521,0,0.34871840561127593
522,0,1.165245960307287
523,1,1.600611266317036
524,0,0.4045074639482883
525,0,0.40536373119877056
526,0,1.2733278726721895
527,0,0.2985028074447327
528,1,0.18945408647096956
529,1,1.066640477710853
530,0,1.1194804973517105
531,0,2.856121031960363
532,0,0.41210942378267074
533,0,0.3848465794131268
534,0,0.975876800609836
535,0,1.3007226972742298
536,0,0.7162555980173209
537,0,0.33878823293969473
538,0,1.0205338272839104
539,0,0.1557319714311901
540,0,1.2650067738650546
541,0,0.6616852906583454
542,0,1.0776296821706683
543,0,1.499444700512367
544,1,0.9381427455264646
545,1,1.6233956487332102
546,0,1.6534945528529055
547,0,1.4007072281615662
548,0,1.0013069840308584
549,0,0.6214809347492395
550,0,0.2535712876243891
551,1,0.8557350270629679
552,0,0.7683518778726908
553,0,1.8605286584551126
554,0,1.2172176997630766
555,0,1.4397186168264346
556,0,0.18293881842676457
557,0,0.90121793668356
558,0,0.0974360734312882
559,0,1.2178724597580575
560,0,1.2178151881817267
561,0,0.6220263986069445
562,0,0.252805159943169
563,0,0.5650249205891178
564,0,0.5097821353638775
565,0,0.739847796824676
566,0,1.8082918154023222
567,1,0.5599163106524488
568,1,2.1421910698931645
569,0,0.48158773598181676
570,0,0.1128341552657325
571,0,0.4440123370568995
572,1,2.072069326515718
573,0,0.24985625239152523
574,0,1.3581987690919732
575,1,1.9491453491769195
576,0,0.4778375042295598
577,0,1.1346954466597967
578,0,2.70124732987812
579,0,3.6995630853286836
580,0,0.3954481272085725
581,0,0.35023570265742043
582,0,0.2715956726438171
583,0,0.21809639714122311
584,0,0.8611042244653875
585,0,0.42645355043469046
586,0,0.51553503597545
587,0,0.8307184888135648
588,1,1.116849078391063
589,0,0.8727508118959622
590,1,0.7386348145554053
591,0,0.5279079301235381
592,0,0.37696656961081043
593,0,0.3216363008677884
594,0,0.24651320055008452
595,1,1.893281873859061
596,0,1.4994406822039716
597,0,0.21260338334709694
598,0,0.22918651187683223
599,0,0.09783494426651874
600,0,0.5014070959773588
601,0,1.2434686049954622
602,0,0.5556819351738855
603,0,0.9595406652712077
604,0,0.31455148703575014
605,1,0.1968227881660078
606,0,0.6515017226944816
607,0,0.11506524373225213
608,1,0.5804418834959975
609,0,1.2770977888253152
610,0,0.9686338775054792
611,0,0.9691616201366249
612,0,1.106711123371201
613,0,0.4435481031896722
614,0,0.41313276037676905
615,0,1.3257335537317048
616,0,0.7239404869844145
617,0,0.7103750490887492
618,0,0.9325505725914627
619,0,1.748557546711343
620,0,0.9055267284565427
621,0,0.19072664966836783
622,0,0.09333756110711615
623,1,2.040300889256018
624,0,0.3586311428326474
625,0,0.5574757304270874
626,0,1.1942091543863154
627,0,0.5929902540821894
628,1,0.2919802922714404
629,0,0.5925353275322938
630,0,0.4364768223927625
631,0,1.5375929546516156
632,0,2.8875915498791076
633,0,3.9299788143104295
634,0,0.5878605977486523
635,0,1.0918801577805552
636,1,4.654299481690549
637,1,1.0126888445079805
638,1,3.4123450583827273
639,0,0.24221574211005242
640,1,0.3201170350070971
641,0,0.31381698053652973
642,0,2.0822905174362676
643,0,0.5040559231597758
644,0,0.9696128806651557
645,0,0.9061841297498852
646,0,1.884911008135916
647,0,0.9469111772359267
648,0,0.3886513040314735
649,0,0.46752898081658456
650,0,0.7029089992987235
651,0,0.18502854703882285
652,1,0.5705557469999496
653,1,0.6943953558105723
654,1,2.2674948953445946
655,1,1.525780793979643
656,0,0.7630794143920897
657,1,0.6263174676438251
658,0,0.8345108098548221
659,0,1.0664248418983326
660,0,1.4025125360759563
661,0,1.8156966162663533
662,0,0.5190057760495709
663,0,0.6021044974757286
664,0,0.5763607126457359
665,0,0.33410082678350567
666,1,6.21403122655353
667,1,7.171908755348425
668,1,12.011295037182167
669,0,1.1283374349923794
670,0,0.9093449498276801
671,1,2.839241192682999
672,0,1.209001958882793
673,0,1.7349827328370673
674,1,1.6560734848665566
675,1,0.6819540306483405
676,0,0.2708456443350531
677,0,0.5820393439723365
678,0,0.4070086114773475
679,0,0.7775966822357077
680,1,0.8445635838583941
681,0,1.213458304149229
682,0,0.5275316972799601
683,0,0.6481118912247004
684,0,0.4039934614233866
685,0,0.5404779810995267
686,0,11.790969329144614
687,0,0.46092021307132636
688,0,0.3181069013999146
689,0,1.2944365697677684
690,0,0.2822068452504171
691,0,1.340912500211034
692,0,0.3651667921436938
693,0,0.2853551684580392
694,0,0.32457975758103363
695,0,0.271396149964905
696,0,5.081077814443167
697,1,5.301456475219642
698,1,3.302085113697737
699,1,1.6946599199121333
700,1,2.6237709715433426
701,0,0.9045146781932076
702,1,4.626350067889097
703,0,0.6575787425913964
704,0,2.346253018388025
705,1,2.336401623019225
706,0,1.146991833551283
707,0,0.5378541547085012
708,0,0.2621312516447184
709,0,1.0945435405014425
710,0,0.4925064041447307
711,0,0.5119881622565361
712,0,0.29870518424772746
713,0,1.1144987737301337
714,0,0.5727994502112507
715,0,0.24296823303505902
716,0,0.3247938834586833
717,0,0.27642486530907084
718,0,0.5195457019877128
719,0,0.43554274776694385
720,0,0.41603197914525863
721,1,0.7836902237036963
722,0,0.8347857527908561
723,0,1.3555872772722934
724,0,0.1387424449847664
725,1,0.1830701920515574
726,1,0.9308998772792776
727,0,0.9311242100788504
728,0,0.5168215248018823
729,1,0.5130133958182757
730,1,0.19523381784603977
731,0,0.6152350121051043
732,0,0.38362124527136066
733,0,0.9383460864515216
734,0,0.33085955275766116
735,1,0.4505180922803833
736,0,1.407867649381692
737,0,0.35751870581218015
738,0,0.15178443748997617
739,0,0.3986250249871214
740,0,0.2687916235330598
741,0,9.147973784976625
742,1,3.4648414667545078
743,0,1.3069021784070987
744,0,1.6767216732071508
745,0,4.745816665035031
746,0,11.27121634009957
747,1,3.362701597960524
748,1,2.9791916124226265
749,1,0.4258364174807334
750,1,0.47287898668001477
751,1,0.39477410124346146
752,0,0.19982987118849976
753,1,1.105573954359729
754,1,0.846214933274696
755,1,1.046722211757387
756,0,0.941398282462719
757,1,1.156948581887675
758,1,1.1834311037210588
759,1,0.45473270942654354
760,0,1.2118460310077521
761,0,0.7993769218442015
762,0,1.1035943520696514
763,0,9.457450108321957
764,1,0.9936632616250585
765,1,1.3603173366325838
766,1,0.6781519896572681
767,0,1.447248310710138
768,1,0.4193401750049916
769,1,0.9755640211415554
770,1,1.7434421566699791
771,0,3.8672778084678536
772,0,1.3070267236299342
773,0,0.2916628429166259
774,1,1.0836823102024262
775,0,0.7561415554601251
776,0,1.3404340780127566
777,0,5.377868442878006
778,0,4.328822550668722
779,0,4.194070013792945
780,0,1.3958242806928312
781,0,1.283221683387106
782,0,2.350467566251623
783,0,1.552278777859884
784,0,0.4255123523175706
785,0,1.087111065829333
786,1,4.216253160907598
787,0,2.9199519880609235
788,0,3.878530756439959
789,0,0.6013114333109385
790,0,0.9365881147236252
791,0,0.5162869600707669
792,0,0.589979458442194
793,0,9.079825771414967
794,0,2.7963937858912193
795,0,8.791722854914159
796,1,7.292718450293651
797,0,2.1140966799823917
798,0,0.6877037360081847
799,0,0.525076908937435
800,0,0.5548463897550939
801,0,2.185469933949701
802,0,0.4678993863040604
803,0,1.3137269000934217
804,0,0.25603407166630315
805,1,1.876030321243209
806,0,4.296379649115922
807,0,0.7634081752770974
808,0,0.5893895032093219
809,0,0.5488019537048684
810,0,0.1729279219365561
811,0,3.9512063637421653
812,0,0.9532128485478413
813,0,0.8914558579865773
814,0,3.0065033616531283
815,0,3.0879837244889896
816,0,0.5104898633163334
817,0,1.4733554063303405
818,0,1.347895353178727
819,0,0.5264108867963309
820,0,3.2393950462077155
821,0,1.1661232278938074
822,0,1.9136483571607328
823,0,1.7320244830319804
824,1,4.055228710932336
825,0,0.37111634270518057
826,0,1.8757382846075237
827,0,0.3123944405592825
828,0,0.31820335989763404
829,0,2.5940841998924538
830,0,0.613630029908191
831,0,0.9285895990502712
832,0,5.920378024007558
833,0,5.554574626327995
834,0,2.454303073066466
835,0,2.1314127756200136
836,0,3.28062405499535
837,0,1.9775315051423712
838,0,1.3932913585896403
839,0,4.358179171298704
840,1,1.9667939491367918
841,0,2.806558883285823
842,0,0.49630219349093024
843,0,0.7458033160360504
844,0,1.2094898117903665
845,0,1.522553889925774
846,0,0.8650043454373271
847,0,1.8078096777840602
848,0,0.587885464625384
849,0,0.5788564623690328
850,0,0.8274023264658886
851,0,4.841161006490866
852,0,1.0556931579702804
853,0,1.093616676807568
854,0,3.1786635538012185
855,0,2.148187967878865
856,0,0.47450422113780816
857,0,1.0591298381072367
858,0,0.3427760026316039
859,0,2.9125038452041467
860,0,1.0085050899255188
861,0,1.3678071451578377
862,0,1.6210037557864416
863,0,1.1306913236981158
864,0,0.6786670770663797
865,1,1.8684639202562254
866,0,1.389536491222704
867,0,1.0606409096996114
868,0,0.6051644624040611
869,0,1.531110625145245
870,0,3.077389822074151
871,0,0.49324910577079084
872,0,0.9163412813052417
873,0,1.7502833413588343
874,0,0.9051143287626522
875,0,0.8533531275717792
876,0,0.2329369859527531
877,0,1.400486769733449
878,0,0.7461566344074632
879,0,0.35177687013988723
880,0,2.1216871594246265
881,0,0.6996137442084471
882,0,0.6577527856286961
883,0,0.9267099424660024
884,0,1.0192713713028567
885,0,1.6317425600083217
886,1,7.495072995739731
887,0,1.9499569864025832
888,0,1.939179548645213
889,1,1.237679110334184
890,0,1.9767521224286393
891,0,1.4313963024078722
892,0,1.7442620488916645
893,0,1.1608149209918488
894,0,1.7903246462653535
895,0,1.7165091647347523
896,0,1.0867353506390065
897,0,0.5159465120958227
898,0,2.1916403783939535
899,0,0.9338201159291719
900,0,1.4967956372266757
901,0,0.24643874970582197
902,0,0.6667528942786979
903,0,0.3841561170935685
904,0,2.0473743877408017
905,0,0.7726920913487828
906,0,1.0984317459526691
907,1,11.860957375641993
908,0,0.5707604813336732
909,0,0.9343234980085141
910,0,1.6525320771679493
911,0,0.636389382318635
912,1,3.1462690409645857
913,0,0.4421691851032518
914,0,0.5653003399227825
915,0,1.035980530642548
916,0,0.21622108678075003
917,0,1.673333785393023
918,0,0.4910076775891018
919,0,1.582203012663751
920,0,1.4710161484959512
921,0,1.1952748841558232
922,0,0.4351336512633325
923,0,0.48158910644615716
924,0,0.4881148068209737
925,0,1.1881785191392613
926,0,0.5230438515620466
927,0,0.48401990915492127
928,0,1.03335967621336
929,0,0.5592663426391332
930,0,0.6572810020962998
931,0,0.7354209685258671
932,0,1.46938394129725
933,0,1.3485744161460667
934,0,0.9031483958577073
935,1,0.4171411314008854
936,0,1.3631813732535618
937,0,1.3696865916928473
938,0,0.537638555552672
939,0,1.811099406753521
940,0,2.164654378658497
941,0,1.485177161572371
942,0,0.3327753034740451
943,1,2.5142530123568774
944,1,0.34039834209567427
945,0,2.0431305608055106
946,0,1.8553725192916513
947,1,1.1253152612488433
948,1,0.7518057878777009
949,0,0.41971777218930023
950,1,0.5750015909634978
951,0,0.5217926866458145
952,1,0.8645276877440263
953,0,0.31134301852830515
954,0,0.9050829784663187
955,0,4.659767759338476
956,0,0.8889438752446676
957,0,0.2866061741176173
958,0,1.002834390041803
959,0,0.24433150946801532
960,0,0.28681712566389256
961,0,1.5543750895765978
962,0,1.2977403678758663
963,0,4.535575559685699
964,0,5.370665081480144
965,1,2.1128250212969975
966,0,0.6577907412346394
967,0,1.0206454327390213
968,0,1.0715571860252888
969,0,1.395089874976446
970,0,0.6962501764083753
971,0,0.6350358657161315
972,0,0.140103544121423
973,0,2.1355133398700525
974,0,0.3302831361934133
975,0,1.055297896601346
976,1,0.5216049798234212
977,0,0.7044984281395887
978,0,0.34268720199083486
979,0,1.288250207190844
980,0,0.4800232427306678
981,0,0.3929121244908741
982,0,0.5779264419577878
983,0,1.3688639192734933
984,0,0.6706987182653289
985,0,2.3047059388321367
986,0,0.4183846637265306
987,0,1.0920662676866877
988,0,0.35574362083763583
989,0,0.29545389271918976
990,0,0.13888875753510768
991,0,0.2609605684721328
992,1,1.077371025537399
993,1,0.727091726229991
994,0,0.5514812848264559
995,0,2.024242798352461
996,0,0.4044308559554412
997,1,1.447676097465913
998,0,0.39087043413548833
999,0,0.43023420269137913
1000,1,0.725788073515679
1001,1,0.9104723639507875
1002,0,0.5383255511826049
1003,0,0.24181070242760977
1004,0,0.6495233722102634
1005,0,2.0476185975169883
1006,0,1.31095311426254
1007,0,1.5273077800180341
1008,0,0.9677398910947657
1009,0,0.5761649790760707
1010,0,1.50595337723897
1011,0,0.9489942265733475
1012,0,1.4808534605901342
1013,0,0.6076654215269004
1014,0,1.327309631422114
1015,0,2.9870020838169458
1016,0,2.160577696877688
1017,0,1.658588901163298
1018,0,0.45947121966233956
1019,1,0.4817358788266375
1020,1,0.690955368518148
1021,1,0.6382151347840067
1022,1,0.261771829766825
1023,1,0.28191785845052586
1024,1,0.34007478498564603
1025,1,0.6691570086631937
